latitude,longitude,altitude,geometry,@id,amenity,created_by,disused,note,fee,wheelchair,changing_table,female,male,name,opening_hours,operator,layer,access,charge,payment:coins,toilets:disposal,toilets:wheelchair,unisex,opening_hours:covid19,wheelchair:description,level,toilets:access,fixme,addr:city,addr:housename,addr:postcode,payment:apple_pay,payment:cash,payment:google_pay,payment:paywave,wheelchair:description:en,addr:street,description,source:description,source:male,supervised,source,capacity,verified,designation,check_date:wheelchair,mapillary,survey:date,toilets:scheme,indoor,disabled,addr:housenumber,toilets:handwashing,fee:note,fee:amount,drinking_water,toilets:position,location,changing_table:location,gender,toilets,level:ref,toilets:num_chambers,toilets:paper_supplied,toilets:supervised,addr:unit,child,building,contact:phone,payment:credit_cards,covered,natural
51.3693889,-0.1193787,,Point,node/2281481424,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5807864,0.0213449,,Point,node/2287177417,toilets,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5989892,0.0503164,,Point,node/2293528947,toilets,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4372017,-0.1613884,,Point,node/2294548481,toilets,,,,,yes,,yes,yes,BP Petrol Station,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3562161,-0.3816247,,Point,node/2296490463,toilets,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.568576,0.0085175,,Point,node/2299920904,toilets,,,,,,,,yes,,,,,passengers,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5376847,-0.0354285,,Point,node/2305721621,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5219335,-0.3597861,,Point,node/2312973174,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5198665,-0.0978166,,Point,node/2333230992,toilets,,,,yes,yes,,yes,yes,,,,,,,,,,,,,,,,London,,EC1A 9HA,,,,,,Long Lane,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,
51.5281784,-0.3187803,,Point,node/2334587384,toilets,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6251286,-0.010287,,Point,node/2348565614,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5685975,0.0082932,,Point,node/2350011165,toilets,,,,,,,yes,,,,,,passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5471751,-0.1036619,,Point,node/2364991741,toilets,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5440182,-0.3062945,,Point,node/2370652638,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6317221,-0.1117038,,Point,node/2372792826,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6316442,-0.1117377,,Point,node/2372792829,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5545945,-0.3154195,,Point,node/2375290856,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5837625,-0.0204015,,Point,node/2375916705,toilets,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5526986,-0.3129059,,Point,node/2377125867,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3581855,0.1951185,,Point,node/2398829361,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3591954,0.1952673,,Point,node/2398829364,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5446098,-0.0200839,,Point,node/2400989153,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5477215,-0.0148668,,Point,node/2400989158,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4411336,-0.0613081,,Point,node/2410984413,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.555451,-0.1513428,,Point,node/2414177242,toilets,,,,no,yes,,,,Disabled WC,,,,permissive,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4473214,-0.3161316,,Point,node/2418380317,toilets,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.436198,-0.0554908,,Point,node/2420135820,toilets,,,,,yes,,,,,,,,,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4452448,-0.3282487,,Point,node/2423526391,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4463392,-0.3257708,,Point,node/2423526404,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4477576,-0.3259476,,Point,node/2423526455,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4055623,-0.340653,,Point,node/2424720881,toilets,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5146203,-0.1421375,,Point,node/2427879271,toilets,,,,yes,yes,yes,yes,yes,Princes Street,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.619324,-0.087875,,Point,node/2431238065,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5324626,-0.2451912,,Point,node/2434557269,toilets,,,,,,,yes,yes,Willesden Junction Platform 3,,,,customers,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3367969,-0.053108,,Point,node/2446516812,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5445266,-0.0085875,,Point,node/2448110827,toilets,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5028988,-0.1192156,,Point,node/2456520031,toilets,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5677066,0.0422234,,Point,node/2467687629,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4572113,0.0052146,,Point,node/2482261802,toilets,,,,,,yes,yes,yes,Manor House Gardens,Mo-Fr 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.465956,0.009657,,Point,node/2482264460,toilets,,,,,yes,,yes,yes,Blackheath Grove,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.45657,0.050241,,Point,node/2487888194,toilets,,,,,yes,,yes,yes,Well Hall Gardens,Mo-Su 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.430281,0.057799,,Point,node/2496765570,toilets,,,,,,,yes,yes,Queen's Gardens,Mo-Su 09:30-15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4947617,-0.1431464,,Point,node/2497930235,toilets,,,,30p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6646977,0.0401322,,Point,node/2529636927,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4267292,-0.054487,,Point,node/2541311406,toilets,,,,no,yes,yes,,,Toilets,24/7,healthmatic,,permissive,,,,,yes,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,
51.414984,-0.0531411,,Point,node/2544245188,toilets,,,,,yes,,yes,yes,Penge High Street,Mo-Su 08:00-18:00,,,,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.477445,0.019619,,Point,node/2602103844,toilets,,,,yes,yes,,yes,yes,Bartley Park,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.406686,0.0140381,,Point,node/2623255971,toilets,,,,,yes,yes,yes,yes,Sainsbury's,Mo-Sa 07:00-22:00; Su 11:00-17:00,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4621576,-0.0125973,,Point,node/2642154060,toilets,,,,no,yes,yes,yes,yes,Lewisham Shopping Centre,Mo-Sa 09:00-19:00; Su 11:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4870677,-0.2205297,,Point,node/2702762671,toilets,,,,no,yes,,,,Charing Cross Hospital Entrance,,Charing Cross Hospital,,permissive,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.481757,0.040595,,Point,node/2712313519,toilets,,,,,,,yes,yes,Charlton Park,Mo-Su 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6872825,-0.017231,,Point,node/2714875181,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4766709,-0.0007458,,Point,node/2727888114,toilets,,,,yes,yes,,yes,yes,Greenwich Park,Mo-Su 07:00-17:00,,,,0.20 £,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.564936,-0.3522408,,Point,node/2738431694,toilets,,,,yes,yes,,,,,,Transport for London,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4777832,-0.0017495,,Point,node/2738840989,toilets,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4839684,-0.1073933,,Point,node/2751700491,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5170742,-0.176345,,Point,node/2779109323,toilets,,,,yes,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.489551,0.121217,,Point,node/2804271421,toilets,,,,,yes,,yes,yes,Knee Hill,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.481657,0.069903,,Point,node/2819588703,toilets,,yes,,,,,yes,yes,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.541199,-0.00228,,Point,node/2819589206,toilets,,,,,,,yes,yes,Stratford Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4173502,-0.0692462,,Point,node/2841310910,toilets,,,,no,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4417482,-0.0614555,,Point,node/2863274266,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4611438,-0.0106424,,Point,node/2869368501,toilets,,,,yes,yes,no,yes,yes,Lewisham Market,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.42762,-0.039378,,Point,node/2883510502,toilets,,,,,,,yes,yes,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5560921,-0.2861669,,Point,node/2894414189,toilets,,,"There is a secondary door on the South side for four, event day only, urinals.  Looks architect designed.",£0.20,yes,,,,,,,,,,,,,,,,,,"Trim position when Bing is updated.  The immediate area has been changed since Bing, but this building is in the clear so should be visible when the imagery is updated.",,,,,,,,,,,,,,survey;Bing 2012,,,,,,2014-06-01,,,,,,The event day urinals are free.,,,,,,,,,,,,,,,,,,
51.4888803,-0.0912393,,Point,node/2897395303,toilets,,,,,,,,,,Tu-Fr 07:30-17:30,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5521114,-0.2958266,,Point,node/2904959620,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4733552,0.0025463,,Point,node/2918704738,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4394349,-0.053537,,Point,node/2920200701,toilets,,,,,,,yes,yes,Forest Hill Station Car Park,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.440465,-0.0623808,,Point,node/2924796320,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4619526,-0.1130333,,Point,node/2949127696,toilets,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£0.20,,,,,,,,,,,,,,,,,
51.4727711,-0.0684732,,Point,node/2950089188,toilets,,,,,,,,,,,Morrisons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5367405,-0.2475592,,Point,node/2953438640,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6493516,-0.3167943,,Point,node/2972070089,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5474992,-0.2256705,,Point,node/3084901346,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5304622,-0.1260651,,Point,node/3086646133,toilets,,,,no,yes,,yes,yes,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6338105,-0.0750103,,Point,node/3091449341,toilets,,,,,,,yes,,,,Enfield Council,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5883446,-0.4296307,,Point,node/3111335328,toilets,,,"Approximate, from map at http://www.ruisliplidorailway.org/sites/ruisliplidorailway.org/files/images/NEW%20Lido%20Map%20with%202nd%20Car%20Park%20v2.0.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4632206,-0.2167608,,Point,node/3111854829,toilets,,,,,yes,yes,yes,yes,Putney Exchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5976904,-0.0502096,,Point,node/3146283018,toilets,,,may now be limited to Waterside Cafe customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4029208,-0.3366514,,Point,node/3186379852,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5381989,0.0792764,,Point,node/3199946581,toilets,,,"Small toilet in a circular structure, almost certainly automated",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.392878,0.1670832,,Point,node/3204648174,toilets,,,,,yes,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3971432,0.1745085,,Point,node/3204648175,toilets,,,,,yes,yes,,,,,,,customers,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5030805,-0.4199591,,Point,node/3257353642,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3727328,-0.4551047,,Point,node/3260105785,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
51.5139142,-0.0949309,,Point,node/3269358623,toilets,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5134726,-0.0952537,,Point,node/3269424658,toilets,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6759886,0.0021855,,Point,node/3331123972,toilets,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5247411,-0.1235919,,Point,node/3341983993,toilets,,,,,yes,yes,,,Hunter Street Health Centre,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5284942,-0.1324968,,Point,node/3357569166,toilets,,,,no,no,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,"Toilets opposite mainline platform 1, on main concourse level, and outside the ticket line.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3860827,-0.4308162,,Point,node/3400236249,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5125365,-0.0141464,,Point,node/3400366392,toilets,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.518135,-0.2066507,,Point,node/3412641820,toilets,,,,no,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4804842,-0.1945969,,Point,node/3415870334,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4799856,-0.1963291,,Point,node/3415870376,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4885872,-0.1648044,,Point,node/3415875855,toilets,,,,,yes,,,,,,,,customers,,,flush,,yes,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4923841,-0.156798,,Point,node/3415877973,toilets,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4923441,-0.1586273,,Point,node/3415879309,toilets,,,,no,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4340074,-0.2814338,,Point,node/3416271137,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5087387,-0.0756504,,Point,node/3453930440,toilets,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3921401,-0.3044409,,Point,node/3529029771,toilets,,,,no,no,no,,yes,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3052485,-0.41021,,Point,node/3551237828,toilets,,,,,yes,,,,Petrol Station Toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5641908,-0.0589184,,Point,node/3551283263,toilets,,,,,,,,,Petrol Station Toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3390545,-0.1151549,,Point,node/3568654021,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4998394,0.0031402,,Point,node/3574199893,toilets,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4838997,-0.0776527,,Point,node/3578820612,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4836374,-0.0841329,,Point,node/3578820613,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5072865,-0.0717199,,Point,node/3578825664,toilets,,,,no,,,yes,yes,,07:00-21:00,,,yes,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,seated;urinal,,,,,,,,,,,,,,,
51.4831654,-0.0051439,,Point,node/3621917476,toilets,,,,,,,,,,,,,yes,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4811948,-0.0039612,,Point,node/3621921602,toilets,,,,,,,,,,,,,yes,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4802074,-0.0059736,,Point,node/3621922478,toilets,,,,,,,,,,,,,yes,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4826483,-0.0085556,,Point,node/3621926154,toilets,,,,no,yes,,,,,,,,yes,,,flush,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5180625,0.0426415,,Point,node/3624003386,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gps+mapnoter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4128332,-0.3017151,,Point,node/3641486889,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.484054,0.013571,,Point,node/3655730526,toilets,,,,,,,yes,yes,Pistachios Cafe In Pleasaunce Park,Mo-Su 09:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5684943,0.0707552,,Point,node/3656106833,toilets,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4300494,0.0257673,,Point,node/3675330352,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3644515,-0.0793641,,Point,node/3678678349,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3644515,-0.0793332,,Point,node/3678678350,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5421618,-0.147715,,Point,node/3710942798,toilets,,,,yes,yes,,,,,,Camden Stables Market,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4634592,0.1340346,,Point,node/3717163096,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4634609,0.1339595,,Point,node/3717163097,toilets,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.4422324,-0.0896523,,Point,node/3764498529,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5302161,-0.1913896,,Point,node/3777957713,toilets,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6128187,-0.2963578,,Point,node/3780963380,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5176134,-0.0816208,,Point,node/3794539887,toilets,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5082564,0.0090662,,Point,node/3824553015,toilets,,,,,,,,,,,,,yes,,,flush,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3852458,-0.4216378,,Point,node/3896841722,toilets,,,,,yes,,,,,,,,public,,,flush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seated;urinal,,,,,,,,,,,,,,,
51.5134805,-0.088616,,Point,node/3906081659,toilets,,,in subway tunnel,yes,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5503263,-0.2902373,,Point,node/3906854041,toilets,,,,,,,,,,,,,customers,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
